transaction_id,customer_id,signup_date,purchase_date,amount,item_category,is_returned
TXN2586,C-5591,2025-10-25,2025-11-13,450.45,Electronics,TRUE
TXN2587,C-3497,2025-12-02,2025-12-30,1155.33,Automotive,FALSE
TXN2588,C-2179,2025-09-11,2025-09-17,996.59,Home,FALSE
TXN2589,C-997,2025-04-15,2025-04-28,579.05,Electronics,FALSE
TXN2590,C-2430,2025-08-06,2025-08-06,617.47,Electronics,FALSE
TXN2591,C-2911,NULL,2025-09-11,1134.23,Beauty,FALSE
TXN2592,C-3816,2025-12-26,2026-01-07,23.72,Automotive,FALSE
TXN2593,C-1320,NULL,2025-05-25,792.64,Sports,FALSE
TXN2594,C-3382,2025-02-13,2025-03-04,1184.52,Beauty,FALSE
TXN2595,C-4547,2025-04-22,2025-05-15,921.92,Automotive,TRUE
TXN2596,C-3149,2025-10-17,2025-11-05,82.61,Sports,TRUE
TXN2597,C-4402,2025-06-09,2025-06-20,1188.93,Automotive,FALSE
TXN2598,C-5137,2025-05-17,2025-05-23,800.21,Sports,FALSE
TXN2599,C-1751,NULL,2025-06-19,788.01,Electronics,FALSE
TXN2600,C-4502,2025-04-09,2025-04-26,342.54,Beauty,NULL
TXN2601,C-788,2024-12-10,2025-01-05,74.93,Apparel,FALSE
TXN2602,C-5957,2025-06-27,2025-07-05,141.82,Apparel,FALSE
TXN2603,C-1064,2025-01-03,2025-01-23,23.37,Sports,FALSE
TXN2604,C-1844,2025-02-03,2025-02-12,-27.11,Home,FALSE
TXN2605,C-2404,2025-09-26,2025-10-08,668.37,Electronics,TRUE
TXN2606,C-827,NULL,2025-01-30,646.36,Electronics,TRUE
TXN2607,C-3944,2025-03-09,2025-03-14,551.54,Beauty,TRUE
TXN2608,C-2259,2025-10-03,2025-10-05,632.85,Beauty,FALSE
TXN2609,C-4688,2025-12-06,2025-12-07,32.26,Home,FALSE
TXN2610,C-2259,2025-02-28,2025-03-08,890.01,Beauty,NULL
TXN2611,C-3596,2025-09-03,2025-09-25,387.53,Automotive,FALSE
TXN2612,C-798,2025-06-14,2025-07-07,1006.96,Automotive,FALSE
TXN2613,C-2530,2025-11-13,2025-11-29,1154.27,Apparel,NULL
TXN2614,C-5346,2025-09-27,2025-10-08,873.29,Home,FALSE
TXN2615,C-982,NULL,2025-06-17,298.04,Home,NULL
TXN2616,C-693,2025-05-22,2025-06-03,1074.40,Sports,FALSE
TXN2617,C-2090,2025-04-09,2025-04-25,686.80,Apparel,NULL
TXN2618,C-4360,2024-12-28,2025-01-17,658.71,Electronics,FALSE
TXN2619,C-2760,2025-07-11,2025-07-17,922.25,Automotive,FALSE
TXN2620,C-817,2025-10-06,2025-10-22,926.03,Home,FALSE
TXN2621,C-5072,2025-04-26,2025-05-19,1192.61,Apparel,FALSE
TXN2622,C-844,2025-01-09,2025-01-11,554.58,Sports,FALSE
TXN2623,C-3979,2026-01-08,2026-01-18,459.26,Electronics,FALSE
TXN2624,C-2826,2025-11-06,2025-11-18,217.25,Apparel,FALSE
TXN2625,C-2177,2025-03-22,2025-04-03,833.30,Beauty,FALSE
TXN2626,C-2795,2025-11-12,2025-11-25,302.48,Automotive,FALSE
TXN2627,C-2579,2025-10-08,2025-11-03,1039.66,Automotive,FALSE
TXN2628,C-523,2025-02-21,2025-03-19,830.27,Automotive,FALSE
TXN2629,C-2737,2025-12-04,2025-12-05,1096.90,Beauty,FALSE
TXN2630,C-3378,2025-10-06,2025-10-29,52.23,Electronics,FALSE
TXN2631,C-2588,2025-06-25,2025-07-03,139.72,Sports,FALSE
TXN2632,C-4228,2025-08-13,2025-09-08,1052.62,Apparel,FALSE
TXN2633,C-1448,2025-01-11,2025-02-10,229.97,Apparel,FALSE
TXN2634,C-1446,2024-12-31,2025-01-01,373.06,Electronics,NULL
TXN2635,C-4592,2025-08-18,2025-08-23,667.75,Beauty,FALSE
TXN2636,C-5129,2025-09-12,2025-10-08,167.97,Apparel,NULL
TXN2637,C-1781,2025-03-27,2025-04-17,303.50,Home,FALSE
TXN2638,C-5029,NULL,2026-01-13,756.02,Sports,TRUE
TXN2639,C-5274,2025-09-28,2025-10-03,1113.77,Sports,TRUE
TXN2640,C-4695,2025-06-15,2025-06-19,1017.81,Electronics,FALSE
TXN2641,C-5091,2025-05-07,2025-05-20,-42.44,Apparel,TRUE
TXN2642,C-3121,2024-12-29,2025-01-16,1147.16,Automotive,TRUE
TXN2643,C-3228,2025-04-08,2025-04-21,399.13,Beauty,FALSE
TXN2644,C-6029,2025-12-24,2026-01-18,1158.08,Sports,NULL
TXN2645,C-4472,2025-02-24,2025-03-15,-70.54,Home,NULL
TXN2646,C-3908,2025-06-17,2025-06-18,866.65,Beauty,FALSE
TXN2647,C-5529,2025-10-13,2025-10-23,1001.72,Apparel,TRUE
TXN2648,C-2030,2025-12-29,2026-01-25,453.92,Sports,FALSE
TXN2649,C-693,NULL,2025-09-01,55.14,Sports,NULL
TXN2650,C-3567,NULL,2026-01-05,509.78,Apparel,FALSE
TXN2651,C-930,2025-02-03,2025-02-10,16.50,Apparel,TRUE
TXN2652,C-5259,2024-12-30,2025-01-15,850.15,Electronics,FALSE
TXN2653,C-5504,2025-04-09,2025-04-13,728.28,Electronics,FALSE
TXN2654,C-3489,2025-10-25,2025-11-05,1067.57,Automotive,NULL
TXN2655,C-3532,2025-08-13,2025-08-28,130.37,Automotive,FALSE
TXN2656,C-2975,2025-05-22,2025-05-25,1158.54,Automotive,FALSE
TXN2657,C-3340,2025-11-24,2025-11-26,250.12,Electronics,FALSE
TXN2658,C-4263,2025-02-14,2025-02-22,1123.83,Electronics,TRUE
TXN2659,C-3198,2025-03-22,2025-04-07,884.27,Beauty,FALSE
TXN2660,C-5734,2025-04-25,2025-05-07,107.35,Beauty,FALSE
TXN2661,C-4273,2025-07-08,2025-07-28,-144.62,Sports,FALSE
TXN2662,C-3489,2025-01-25,2025-02-11,540.34,Beauty,FALSE
TXN2663,C-6017,2025-08-21,2025-09-05,438.27,Beauty,FALSE
TXN2664,C-2511,2025-08-16,2025-09-11,1064.75,Sports,FALSE
TXN2665,C-3679,2025-04-16,2025-05-04,131.94,Electronics,FALSE
TXN2666,C-5500,2025-02-02,2025-02-28,498.56,Automotive,TRUE
TXN2667,C-3535,2025-07-21,2025-08-02,530.80,Electronics,FALSE
TXN2668,C-1128,2025-04-23,2025-05-04,773.51,Electronics,FALSE
TXN2669,C-4117,2025-01-28,2025-02-18,571.06,Beauty,FALSE
TXN2670,C-370,2025-10-13,2025-10-23,51.01,Apparel,FALSE
TXN2671,C-491,2025-06-26,2025-07-20,526.52,Electronics,TRUE
TXN2672,C-4318,2025-01-05,2025-01-10,823.34,Electronics,FALSE
TXN2673,C-1801,2025-11-17,2025-11-23,974.03,Electronics,FALSE
TXN2674,C-947,2025-12-04,2025-12-11,681.55,Beauty,FALSE
TXN2675,C-1883,2025-07-12,2025-08-10,449.21,Sports,NULL
TXN2676,C-5178,2025-03-12,2025-03-24,658.92,Apparel,TRUE
TXN2677,C-2727,NULL,2025-05-19,497.92,Home,NULL
TXN2678,C-2490,2025-11-11,2025-11-16,586.15,Beauty,NULL
TXN2679,C-3951,2026-01-08,2026-01-14,543.53,Sports,FALSE
TXN2680,C-1771,2025-04-22,2025-05-20,1191.48,Apparel,FALSE
TXN2681,C-5229,2025-10-11,2025-11-03,213.20,Beauty,TRUE
TXN2682,C-4990,2025-09-19,2025-10-12,181.35,Apparel,FALSE
TXN2683,C-4069,2025-11-01,2025-11-06,117.08,Beauty,TRUE
TXN2684,C-4878,2025-11-11,2025-11-30,423.29,Home,FALSE
TXN2685,C-4446,2025-02-26,2025-03-13,1197.26,Apparel,NULL
TXN2686,C-4132,NULL,2025-08-07,1190.63,Electronics,NULL
TXN2687,C-3615,2026-01-01,2026-01-03,291.21,Home,FALSE
TXN2688,C-5024,2025-04-11,2025-04-25,964.48,Sports,TRUE
TXN2689,C-1170,2025-09-16,2025-09-21,372.00,Home,FALSE
TXN2690,C-1345,2025-06-27,2025-07-24,1111.95,Apparel,FALSE
TXN2691,C-3155,NULL,2026-01-15,601.34,Electronics,FALSE
TXN2692,C-1567,2025-10-28,2025-10-28,171.86,Sports,FALSE
TXN2693,C-3701,2025-07-11,2025-08-05,31.74,Automotive,TRUE
TXN2694,C-4389,2025-04-23,2025-05-15,39.44,Sports,FALSE
TXN2695,C-4451,2025-08-22,2025-09-13,485.20,Beauty,TRUE
TXN2696,C-442,2025-01-08,2025-02-07,279.73,Home,FALSE
TXN2697,C-2092,NULL,2025-05-26,934.66,Sports,FALSE
TXN2698,C-3230,2025-08-07,2025-09-06,484.28,Automotive,FALSE
TXN2699,C-4410,2025-10-26,2025-10-26,114.24,Apparel,FALSE
TXN2700,C-3470,2025-11-11,2025-11-12,-82.55,Beauty,TRUE
TXN2701,C-5555,2025-06-14,2025-07-01,969.34,Automotive,TRUE
TXN2702,C-5762,2025-03-27,2025-04-20,470.65,Home,FALSE
TXN2703,C-3224,2025-09-18,2025-09-27,734.88,Beauty,FALSE
TXN2704,C-2142,2025-04-12,2025-05-06,88.79,Apparel,FALSE
TXN2705,C-173,2024-12-28,2025-01-07,1038.54,Electronics,FALSE
TXN2706,C-333,2025-01-14,2025-02-05,912.10,Electronics,FALSE
TXN2707,C-3089,2025-07-01,2025-07-24,493.70,Electronics,FALSE
TXN2708,C-5639,2025-03-21,2025-04-04,1085.78,Beauty,FALSE
TXN2709,C-3409,NULL,2025-02-04,652.12,Home,FALSE
TXN2710,C-1553,2025-11-27,2025-12-27,606.97,Apparel,FALSE
TXN2711,C-786,2025-11-22,2025-11-28,272.63,Electronics,FALSE
TXN2712,C-3772,2025-08-30,2025-09-06,1101.77,Beauty,FALSE
TXN2713,C-5163,2025-08-31,2025-09-20,638.73,Sports,FALSE
TXN2714,C-5903,2025-05-03,2025-05-26,542.89,Sports,FALSE
TXN2715,C-151,2025-02-22,2025-02-25,823.10,Automotive,FALSE
TXN2716,C-6044,2025-07-31,2025-08-06,715.12,Apparel,FALSE
TXN2717,C-394,2025-07-09,2025-07-22,824.71,Sports,FALSE
TXN2718,C-4936,2025-12-05,2025-12-10,867.20,Apparel,FALSE
TXN2719,C-613,2025-03-25,2025-04-06,740.17,Beauty,TRUE
TXN2720,C-3757,2025-09-30,2025-10-14,1126.89,Automotive,FALSE
TXN2721,C-5880,2025-02-16,2025-03-04,1030.51,Beauty,FALSE
TXN2722,C-3738,2025-07-27,2025-08-14,352.76,Home,FALSE
TXN2723,C-4113,2025-01-29,2025-02-24,937.70,Beauty,NULL
TXN2724,C-3812,2025-04-24,2025-05-20,474.21,Beauty,FALSE
TXN2725,C-5670,2025-10-03,2025-10-12,1020.83,Home,FALSE
TXN2726,C-3888,2025-01-03,2025-01-17,1064.79,Automotive,FALSE
TXN2727,C-3710,2025-12-25,2026-01-18,665.78,Beauty,NULL
TXN2728,C-5019,2025-03-25,2025-04-21,501.39,Apparel,FALSE
TXN2729,C-4626,2025-08-02,2025-08-25,430.61,Apparel,TRUE
TXN2730,C-3318,2026-01-08,2026-01-17,492.00,Electronics,FALSE
TXN2731,C-5909,2025-03-09,2025-03-09,943.02,Beauty,FALSE
TXN2732,C-2806,2025-08-30,2025-09-06,750.76,Beauty,NULL
TXN2733,C-3274,2025-08-05,2025-08-07,821.35,Sports,FALSE
TXN2734,C-530,2025-02-07,2025-02-10,623.83,Home,FALSE
TXN2735,C-5639,2025-11-22,2025-12-21,584.46,Apparel,FALSE
TXN2736,C-4226,2025-06-07,2025-06-07,548.05,Automotive,TRUE
TXN2737,C-3894,2025-11-21,2025-12-02,380.74,Beauty,FALSE
TXN2738,C-1723,2025-10-29,2025-10-31,954.60,Electronics,FALSE
TXN2739,C-207,2025-10-22,2025-10-24,957.32,Electronics,FALSE
TXN2740,C-5228,2025-05-25,2025-05-30,1052.20,Home,FALSE
TXN2741,C-321,2025-10-15,2025-11-03,795.31,Beauty,NULL
TXN2742,C-535,2025-06-02,2025-06-06,452.05,Sports,TRUE
TXN2743,C-1151,2025-06-16,2025-06-29,131.05,Home,FALSE
TXN2744,C-4233,2025-09-08,2025-10-08,-145.23,Automotive,FALSE
TXN2745,C-1426,2025-05-29,2025-06-09,768.57,Apparel,FALSE
TXN2746,C-5786,2025-12-13,2025-12-20,-119.51,Sports,FALSE
TXN2747,C-3972,2025-04-04,2025-04-07,321.23,Sports,FALSE
TXN2748,C-2552,2025-03-25,2025-04-19,462.62,Automotive,FALSE
TXN2749,C-5584,2025-04-06,2025-05-02,23.04,Beauty,FALSE
TXN2750,C-971,2024-12-26,2025-01-22,847.16,Beauty,FALSE
TXN2751,C-4075,2025-06-09,2025-06-13,680.02,Apparel,FALSE
TXN2752,C-3922,2025-08-03,2025-08-15,458.39,Beauty,FALSE
TXN2753,C-201,2025-06-19,2025-06-25,960.71,Sports,FALSE
TXN2754,C-4888,NULL,2025-01-23,799.32,Apparel,FALSE
TXN2755,C-1731,NULL,2026-01-05,1059.87,Sports,NULL
TXN2756,C-3799,2026-01-16,2026-02-04,369.00,Electronics,NULL
TXN2757,C-1131,2025-05-14,2025-05-28,389.96,Home,FALSE
TXN2758,C-1210,2025-11-24,2025-12-09,106.67,Sports,FALSE
TXN2759,C-2005,2025-04-07,2025-04-17,206.33,Apparel,FALSE
TXN2760,C-195,NULL,2026-01-15,272.16,Automotive,FALSE
TXN2761,C-2994,2025-02-27,2025-02-28,857.97,Electronics,FALSE
TXN2762,C-1857,2025-05-12,2025-06-03,241.60,Electronics,FALSE
TXN2763,C-4532,2025-02-05,2025-03-02,459.03,Sports,FALSE
TXN2764,C-130,2025-02-07,2025-02-20,138.18,Beauty,FALSE
TXN2765,C-3965,2025-04-24,2025-04-29,1070.57,Apparel,NULL
TXN2766,C-438,2025-10-03,2025-11-02,373.43,Home,FALSE
TXN2767,C-5978,2025-01-25,2025-01-27,131.60,Beauty,FALSE
TXN2768,C-5623,2025-09-05,2025-09-23,717.32,Electronics,FALSE
TXN2769,C-2686,2026-01-27,2026-01-31,1162.35,Home,FALSE
TXN2770,C-301,2025-11-22,2025-11-30,496.79,Electronics,TRUE
TXN2771,C-657,2025-09-12,2025-10-12,1084.75,Electronics,FALSE
TXN2772,C-1268,2025-07-20,2025-08-05,384.95,Apparel,FALSE
TXN2773,C-4080,2025-01-24,2025-02-03,106.06,Sports,TRUE
TXN2774,C-910,2025-02-14,2025-03-03,-146.01,Apparel,FALSE
TXN2775,C-1335,2025-07-24,2025-08-15,888.90,Electronics,FALSE
TXN2776,C-3309,2024-12-26,2025-01-23,673.34,Sports,FALSE
TXN2777,C-5492,2025-09-19,2025-09-19,1034.92,Home,FALSE
TXN2778,C-1807,2026-01-01,2026-01-03,168.71,Electronics,TRUE
TXN2779,C-154,2025-12-30,2026-01-24,15.36,Sports,TRUE
TXN2780,C-1945,2025-12-19,2026-01-07,301.39,Beauty,TRUE
TXN2781,C-3978,2025-11-29,2025-12-14,745.21,Home,TRUE
TXN2782,C-5145,2025-10-21,2025-11-19,425.41,Automotive,FALSE
TXN2783,C-4219,2025-10-20,2025-11-01,1187.98,Sports,FALSE
TXN2784,C-2892,2025-04-08,2025-05-07,788.77,Home,FALSE
TXN2785,C-1539,2025-01-07,2025-01-20,1036.85,Electronics,FALSE
TXN2786,C-2860,2025-11-30,2025-12-18,385.85,Sports,FALSE
TXN2787,C-4303,2025-07-11,2025-08-08,38.10,Apparel,NULL
TXN2788,C-5434,2025-12-02,2025-12-16,792.09,Home,FALSE
TXN2789,C-2504,2025-12-09,2026-01-04,-29.82,Sports,FALSE
TXN2790,C-5919,2025-08-25,2025-09-01,947.63,Apparel,FALSE
TXN2791,C-1415,2026-01-14,2026-01-25,295.34,Apparel,TRUE
TXN2792,C-2264,2025-11-14,2025-12-01,1149.28,Beauty,FALSE
TXN2793,C-6038,2025-01-20,2025-02-02,46.27,Sports,NULL
TXN2794,C-625,2025-08-16,2025-09-01,747.48,Electronics,FALSE
TXN2795,C-4664,2025-08-13,2025-08-27,638.36,Apparel,FALSE
TXN2796,C-5491,2025-01-18,2025-01-23,338.13,Sports,FALSE
TXN2797,C-5823,2025-09-28,2025-10-13,801.86,Apparel,FALSE
TXN2798,C-1259,2025-10-18,2025-10-30,267.09,Apparel,FALSE
TXN2799,C-3963,2025-06-27,2025-07-27,568.40,Sports,FALSE
TXN2800,C-515,2025-04-29,2025-05-28,733.50,Home,FALSE
TXN2801,C-564,2025-02-04,2025-02-18,1118.95,Home,FALSE
TXN2802,C-5550,2025-04-01,2025-04-29,429.68,Beauty,FALSE
TXN2803,C-553,2025-04-16,2025-05-03,1014.64,Sports,NULL
TXN2804,C-2660,2025-10-12,2025-10-14,263.19,Sports,FALSE
TXN2805,C-5703,2025-02-10,2025-03-12,958.71,Electronics,FALSE
TXN2806,C-2669,2025-09-20,2025-10-15,475.57,Sports,NULL
TXN2807,C-4784,2025-10-05,2025-10-29,517.62,Beauty,NULL
TXN2808,C-3229,2025-10-12,2025-10-22,1182.39,Sports,TRUE
TXN2809,C-4373,2025-04-07,2025-04-24,795.22,Automotive,FALSE
TXN2810,C-1859,2025-03-07,2025-03-10,884.90,Beauty,TRUE
TXN2811,C-3706,2025-11-25,2025-12-25,1134.30,Sports,FALSE
TXN2812,C-2903,2025-06-26,2025-07-04,745.82,Home,FALSE
TXN2813,C-587,2025-06-10,2025-07-08,768.51,Home,FALSE
TXN2814,C-3817,2025-08-31,2025-09-20,965.03,Beauty,TRUE
TXN2815,C-5774,2025-05-06,2025-05-31,74.80,Sports,FALSE
TXN2816,C-1163,2025-11-21,2025-11-26,788.42,Electronics,TRUE
TXN2817,C-5566,2025-12-05,2025-12-07,565.90,Sports,FALSE
TXN2818,C-134,2025-01-12,2025-02-05,1149.02,Automotive,FALSE
TXN2819,C-1266,NULL,2025-09-18,458.21,Automotive,FALSE
TXN2820,C-3856,2025-08-15,2025-09-06,751.30,Automotive,TRUE
TXN2821,C-3189,2025-12-07,2025-12-31,31.77,Beauty,FALSE
TXN2822,C-4625,2025-11-05,2025-12-04,912.20,Home,FALSE
TXN2823,C-650,2025-05-06,2025-05-12,667.97,Apparel,FALSE
TXN2824,C-4375,NULL,2025-12-31,577.31,Electronics,TRUE
TXN2825,C-2409,NULL,2025-03-09,587.10,Apparel,FALSE
TXN2826,C-2705,2024-12-16,2025-01-11,240.88,Sports,FALSE
TXN2827,C-173,2026-01-13,2026-01-13,196.15,Automotive,FALSE
TXN2828,C-2576,2025-04-27,2025-05-09,130.38,Sports,TRUE
TXN2829,C-214,2025-11-26,2025-12-15,379.32,Sports,FALSE
TXN2830,C-1029,2025-04-04,2025-04-27,400.53,Sports,FALSE
TXN2831,C-2798,2025-08-07,2025-08-15,1155.52,Electronics,TRUE
TXN2832,C-3525,2025-06-19,2025-06-29,732.20,Sports,FALSE
TXN2833,C-3127,2025-10-16,2025-11-12,970.18,Home,FALSE
TXN2834,C-1884,2025-08-26,2025-09-16,450.54,Apparel,TRUE
TXN2835,C-2429,2025-08-09,2025-09-06,566.04,Automotive,TRUE
TXN2836,C-4070,2025-07-29,2025-08-20,311.76,Sports,NULL
TXN2837,C-2453,2025-09-14,2025-09-28,981.19,Sports,NULL
TXN2838,C-2460,2025-07-27,2025-08-07,109.47,Sports,TRUE
TXN2839,C-5677,2025-09-15,2025-09-29,719.62,Beauty,TRUE
TXN2840,C-5452,2025-09-27,2025-09-28,535.46,Home,TRUE
TXN2841,C-4798,2026-01-18,2026-02-05,1037.85,Home,FALSE
TXN2842,C-2466,2025-12-12,2025-12-24,495.56,Beauty,FALSE
TXN2843,C-5315,2025-09-27,2025-10-21,130.67,Home,TRUE
TXN2844,C-2348,2025-08-15,2025-09-01,703.83,Apparel,TRUE
TXN2845,C-2505,2026-01-03,2026-01-08,836.98,Electronics,FALSE
TXN2846,C-1065,2025-09-03,2025-09-24,962.27,Automotive,TRUE
TXN2847,C-5868,2025-07-27,2025-08-24,20.94,Home,FALSE
TXN2848,C-5394,2025-01-21,2025-01-27,1175.79,Sports,TRUE
TXN2849,C-3951,2025-01-08,2025-01-27,984.59,Beauty,FALSE
TXN2850,C-3716,NULL,2026-01-02,784.94,Automotive,NULL
TXN2851,C-2727,2025-07-01,2025-07-30,636.46,Home,TRUE
TXN2852,C-846,2025-03-24,2025-04-01,613.64,Beauty,FALSE
TXN2853,C-4537,2025-12-07,2025-12-16,963.74,Sports,FALSE
TXN2854,C-5290,2025-09-09,2025-09-09,1076.38,Beauty,FALSE
TXN2855,C-414,2025-08-31,2025-09-19,-101.35,Automotive,FALSE
TXN2856,C-3499,2025-11-10,2025-12-03,103.37,Home,FALSE
TXN2857,C-3025,2025-10-26,2025-11-19,729.14,Automotive,FALSE
TXN2858,C-4975,2025-01-11,2025-02-03,995.09,Home,FALSE
TXN2859,C-3112,2025-08-08,2025-08-25,181.61,Beauty,FALSE
TXN2860,C-5645,2025-08-02,2025-08-31,431.49,Automotive,FALSE
TXN2861,C-5509,2025-09-01,2025-09-25,862.99,Home,FALSE
TXN2862,C-3223,2025-03-23,2025-03-24,372.09,Apparel,FALSE
TXN2863,C-1994,2025-12-26,2026-01-11,493.19,Electronics,FALSE
TXN2864,C-1871,2025-01-14,2025-01-15,290.21,Home,FALSE
TXN2865,C-1638,2025-06-07,2025-07-03,58.81,Home,FALSE
TXN2866,C-4239,2025-03-21,2025-03-25,953.53,Beauty,FALSE
TXN2867,C-3947,2025-04-05,2025-04-26,264.28,Apparel,FALSE
TXN2868,C-3227,2025-07-21,2025-07-24,373.57,Electronics,TRUE
TXN2869,C-2529,2025-07-10,2025-07-23,584.89,Sports,FALSE
TXN2870,C-708,2025-08-31,2025-09-03,-108.37,Apparel,FALSE
TXN2871,C-1388,2025-10-24,2025-11-06,206.31,Home,FALSE
TXN2872,C-3381,2025-02-04,2025-03-06,702.70,Beauty,FALSE
TXN2873,C-694,2025-11-19,2025-12-03,350.42,Automotive,NULL
TXN2874,C-3194,2026-01-12,2026-01-17,234.31,Sports,FALSE
TXN2875,C-1568,2025-07-10,2025-07-18,567.45,Automotive,FALSE
TXN2876,C-134,2025-10-28,2025-11-11,405.80,Automotive,FALSE
TXN2877,C-876,2025-06-23,2025-07-15,922.50,Sports,TRUE
TXN2878,C-121,2025-05-27,2025-06-05,706.89,Electronics,FALSE
TXN2879,C-4221,NULL,2025-04-27,1138.08,Automotive,FALSE
TXN2880,C-854,2025-04-03,2025-04-16,638.20,Automotive,TRUE
TXN2881,C-2227,2025-02-26,2025-03-01,-38.43,Apparel,TRUE
TXN2882,C-4130,2025-07-05,2025-07-23,1188.49,Sports,FALSE
TXN2883,C-5951,2025-11-01,2025-11-20,854.75,Beauty,FALSE
TXN2884,C-948,2025-01-26,2025-02-01,914.29,Apparel,FALSE
TXN2885,C-946,2026-01-08,2026-01-21,542.32,Automotive,FALSE
TXN2886,C-4885,2025-11-26,2025-12-25,802.63,Beauty,FALSE
TXN2887,C-5581,2026-01-03,2026-01-29,-6.11,Home,NULL
TXN2888,C-2020,NULL,2025-05-05,1006.91,Electronics,TRUE
TXN2889,C-2097,2025-12-27,2026-01-25,450.25,Automotive,FALSE
TXN2890,C-1139,2025-08-07,2025-08-18,302.80,Home,TRUE
TXN2891,C-216,2025-05-27,2025-06-24,-29.31,Electronics,FALSE
TXN2892,C-4113,2025-01-02,2025-01-23,123.78,Sports,NULL
TXN2893,C-2818,2025-12-16,2025-12-28,607.03,Beauty,TRUE
TXN2894,C-768,2025-11-29,2025-12-18,737.17,Home,FALSE
TXN2895,C-5164,2025-08-20,2025-08-23,718.48,Beauty,FALSE
TXN2896,C-622,2025-06-13,2025-07-06,273.18,Electronics,FALSE
TXN2897,C-3127,2025-02-27,2025-03-03,904.23,Automotive,TRUE
TXN2898,C-1519,2025-01-06,2025-01-30,300.19,Home,FALSE
TXN2899,C-5026,2024-12-15,2025-01-10,362.90,Automotive,FALSE
TXN2900,C-1287,NULL,2025-12-24,815.39,Automotive,FALSE
TXN2901,C-1448,2025-03-29,2025-04-02,265.24,Home,FALSE
TXN2902,C-5719,2025-10-29,2025-11-01,497.23,Apparel,FALSE
TXN2903,C-1738,2025-04-30,2025-05-17,416.17,Electronics,FALSE
TXN2904,C-176,2025-01-16,2025-01-23,777.77,Beauty,FALSE
TXN2905,C-4967,2025-12-12,2026-01-03,547.10,Beauty,FALSE
TXN2906,C-2636,2025-09-01,2025-09-04,775.22,Home,FALSE
TXN2907,C-3722,NULL,2025-01-20,-149.36,Automotive,FALSE
TXN2908,C-4590,2025-06-27,2025-07-03,487.95,Sports,FALSE
TXN2909,C-4272,2025-02-17,2025-03-12,958.33,Electronics,TRUE
TXN2910,C-1978,2025-02-17,2025-02-20,150.73,Automotive,FALSE
TXN2911,C-2025,2025-04-08,2025-04-29,1172.62,Beauty,TRUE
TXN2912,C-754,2025-08-07,2025-08-20,64.12,Sports,FALSE
TXN2913,C-2158,2025-05-29,2025-06-28,252.09,Beauty,FALSE
TXN2914,C-2011,2025-01-21,2025-01-22,672.57,Automotive,TRUE
TXN2915,C-2076,2025-03-03,2025-03-11,262.76,Home,FALSE
TXN2916,C-2211,2025-01-18,2025-02-12,316.63,Apparel,FALSE
TXN2917,C-1614,2025-08-09,2025-08-17,277.88,Sports,TRUE
TXN2918,C-4807,2025-04-22,2025-05-03,1179.85,Apparel,FALSE
TXN2919,C-5608,2025-07-17,2025-08-07,1090.81,Home,FALSE
TXN2920,C-977,2025-10-22,2025-11-06,37.06,Apparel,FALSE
TXN2921,C-3884,2025-02-28,2025-03-22,419.44,Beauty,FALSE
TXN2922,C-4549,2025-06-30,2025-06-30,845.90,Sports,FALSE
TXN2923,C-4868,2025-04-30,2025-05-14,20.21,Sports,FALSE
TXN2924,C-3836,2025-07-28,2025-08-16,464.22,Electronics,FALSE
TXN2925,C-3755,2025-04-17,2025-05-02,174.40,Beauty,NULL
TXN2926,C-5628,2025-04-08,2025-05-06,412.28,Beauty,FALSE
TXN2927,C-2959,2025-11-07,2025-11-30,-8.55,Automotive,FALSE
TXN2928,C-3202,2025-02-13,2025-03-08,733.29,Beauty,FALSE
TXN2929,C-2660,2025-08-29,2025-09-22,798.99,Apparel,FALSE
TXN2930,C-2319,2025-03-22,2025-04-04,425.70,Sports,FALSE
TXN2931,C-3830,2025-04-24,2025-05-06,339.89,Electronics,FALSE
TXN2932,C-4076,2026-01-08,2026-01-25,95.59,Automotive,FALSE
TXN2933,C-1582,2025-10-29,2025-10-29,720.21,Automotive,FALSE
TXN2934,C-2969,2025-02-07,2025-02-14,353.23,Beauty,FALSE
TXN2935,C-2801,2025-06-21,2025-06-27,103.74,Beauty,TRUE
TXN2936,C-4992,2025-05-08,2025-05-14,827.81,Sports,TRUE
TXN2937,C-1171,2025-04-26,2025-05-17,1192.24,Apparel,FALSE
TXN2938,C-2152,2026-01-23,2026-02-02,887.68,Automotive,TRUE
TXN2939,C-1627,2026-01-30,2026-02-03,1108.72,Automotive,NULL
TXN2940,C-5778,2025-09-28,2025-09-30,898.36,Automotive,FALSE
TXN2941,C-3844,NULL,2025-10-05,1066.22,Sports,TRUE
TXN2942,C-4140,2025-02-07,2025-02-18,587.48,Electronics,TRUE
TXN2943,C-1666,2025-03-17,2025-04-13,900.13,Apparel,FALSE
TXN2944,C-1482,2025-07-30,2025-08-21,-95.84,Automotive,TRUE
TXN2945,C-2020,2024-12-31,2025-01-26,528.51,Apparel,FALSE
TXN2946,C-4356,2025-08-15,2025-08-24,263.76,Beauty,FALSE
TXN2947,C-201,2025-01-31,2025-02-27,999.73,Home,NULL
TXN2948,C-1341,2025-04-16,2025-04-30,1176.34,Sports,FALSE
TXN2949,C-2434,2025-11-27,2025-12-04,1021.36,Home,TRUE
TXN2950,C-3676,2025-07-23,2025-08-14,-55.59,Beauty,FALSE
